price,year,manufacturer,model,odometer,type,paint_color,state,lat,long
27990,2012,toyota,tacoma double cab pickup,67245,pickup,silver,wv,39.63,-79.94
3500,2003,buick,lesabre,177860,,,wv,39.466787,-80.114851
30990,2017,nissan,frontier crew cab pro-4x,31095,pickup,white,wv,39.63,-79.94
7950,2011,jeep,liberty,90000,,white,wv,39.6505,-79.944
31590,2017,jeep,wrangler unlimited sport,30577,other,,wv,39.63,-79.94
31990,2016,ford,f150 super cab xl pickup 4d,34729,pickup,white,wv,39.63,-79.94
4950,2000,jeep,cherokee sport 4x4,222000,,,wv,40.2926,-79.4103
36990,2019,chevrolet,silverado 1500 ld,14508,pickup,red,wv,39.63,-79.94
9500,1999,chevrolet,corvette,86000,,red,wv,39.4718,-79.6912
8200,2006,rover,,206000,SUV,black,wv,39.4718,-79.6911
34000,2016,dodge,grand caravan,32385,van,grey,wv,39.9993,-79.998
4450,2003,pontiac,grand am gt,76000,,,wv,40.2926,-79.4103
32990,2017,ram,1500 crew cab big horn,10193,pickup,,wv,39.63,-79.94
31590,2018,toyota,4runner sr5 sport utility,62496,other,red,wv,39.63,-79.94
35990,2020,dodge,challenger r/t coupe 2d,1548,coupe,black,wv,39.63,-79.94
4988,2013,kia,soul,94076,wagon,blue,wi,44.959702,-92.730608
6800,2000,ford,excursion xlt,155000,SUV,green,wi,45.5061,-91.7382
29990,2019,ford,ranger supercrew xl pickup,10301,pickup,black,wi,44.82,-91.49
39950,2015,porsche,macan turbo awd crossove,53321,,,wi,44.843195,-91.550371
5200,2010,ford,dege,190000,,,wi,45.0623,-92.1816
40590,2019,ford,f250 super duty regular cab,9313,pickup,white,wi,44.82,-91.49
5000,2009,nissan,cube,120000,SUV,grey,wi,44.9369,-91.3929
19950,2012,rover,hse 4x4 s,74943,,,wi,44.843195,-91.550371
22950,2017,bmw,x5 xdrive35i awd luxury suv,108355,,,wi,44.843195,-91.550371
19500,2017,chevrolet,traverse,75000,SUV,grey,wi,44.784,-91.4877
10000,1975,,oldsmobile cutlass supreme,91384,coupe,white,wi,44.82806,-91.514261
37995,2017,ford,f-550 super duty,107271,truck,white,wi,45.300997,-92.970922
14600,2016,jeep,patriot,24780,SUV,grey,wi,44.408744,-89.881897
25990,2017,toyota,tacoma access cab sr,22820,pickup,,wi,44.82,-91.49
27590,2013,toyota,tacoma access cab pickup,43937,pickup,white,wi,44.82,-91.49
18995,2014,buick,lacrosse leather,35500,sedan,custom,wi,44.82296,-91.474646
19840,2017,nissan,frontier,57533,pickup,grey,wi,44.408867,-89.881039
18450,2004,ram,,247850,truck,black,wi,44.8021,-91.4382
43990,2020,dodge,challenger r/t scat pack,1050,coupe,blue,wi,44.82,-91.49
22000,2008,gmc,sierra 2500hd,187000,truck,,wi,44.6086,-92.2782
12000,1985,chevrolet,corvette,32000,coupe,red,wi,44.8217,-91.5424
10800,2019,mazda,3 select,9651,sedan,black,wi,44.408989,-89.881382
6850,2008,chevrolet,silverado 1500,222083,pickup,blue,wi,44.830942,-91.742213
37995,2019,chevrolet,silverado 2500hd,72759,truck,silver,wi,45.301154,-92.970815
28990,2018,gmc,acadia sle-2 sport utility,24486,SUV,,wi,44.82,-91.49
43990,2019,dodge,challenger r/t scat pack,868,coupe,yellow,wi,44.82,-91.49
8500,2012,ford,fusion,83000,sedan,black,wi,44.784,-91.4877
6977,2011,honda,civic,112396,sedan,white,wy,45.7629,-108.539
4977,2005,nissan,altima,154917,sedan,,wy,45.7629,-108.539
7977,2009,toyota,matrix,142868,sedan,blue,wy,45.7629,-108.539
7477,2012,fiat,500,64267,hatchback,,wy,45.7629,-108.539
5477,2003,nissan,murano,168055,SUV,blue,wy,45.7629,-108.539
41990,2019,toyota,4runner limited sport,36630,SUV,white,wy,33.7865,-84.4454
51990,2020,cadillac,xt6 premium luxury,6814,other,black,wy,33.779214,-84.411811
48590,2020,cadillac,xt6 premium luxury,7701,other,black,wy,33.779214,-84.411811
39990,2017,infiniti,qx80 sport utility 4d,41664,other,black,wy,33.779214,-84.411811
30990,2019,alfa-romeo,romeo giulia ti sedan 4d,3883,sedan,blue,wy,33.7865,-84.4454
27590,2018,,Genesis G80 3.8 Sedan 4D,36138,sedan,black,wy,33.7865,-84.4454
25590,2017,,Genesis G80 3.8 Sedan 4D,37608,sedan,white,wy,33.7865,-84.4454
29590,2016,toyota,4runner sr5 sport utility,53475,SUV,black,wy,33.7865,-84.4454
34590,2020,alfa-romeo,romeo giulia sedan 4d,2498,sedan,black,wy,33.779214,-84.411811
32990,2016,infiniti,qx80 sport utility 4d,55612,other,black,wy,33.779214,-84.411811
28990,2018,jaguar,xe 25t prestige sedan 4d,16841,sedan,white,wy,33.7865,-84.4454
